C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
C:\Users\sergi\Documents\repos\alex\datasets\santibanez_rgb1\main\DJI_20230221102739_0066_W.JPG,65.tif,2023-02-21,10:27:39,36.47207866666667,N,-6.249120222222222,W,147.082,2.834645669291339,2.834645669291339,4.5,99.4,1.2,357.3,0,4056,3040,1430.8666666666666,1072.4444444444443,mm
